,actionNumber,teamId,scoreHome,scoreAway,description,actionType,subType,time,location,newPossession,possession,possessionCount
447,633,1610612742,108,87,Lively II 1' Cutting Dunk Shot (12 PTS) (Washington 2 AST),Made Shot,Cutting Dunk Shot,24830.0,h,False,DAL,182
448,635,1610612759,108,90,Champagnie 25' 3PT Jump Shot (18 PTS) (Barnes 2 AST),Made Shot,Jump Shot,25040.0,v,True,SAS,183
449,637,1610612742,108,90,MISS Thompson 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,25160.0,h,True,DAL,184
450,638,1610612742,108,90,Lively II REBOUND (Off:4 Def:5),Rebound,Unknown,25180.0,h,False,DAL,184
451,639,1610612742,111,90,Washington 26' 3PT Jump Shot (9 PTS) (Lively II 6 AST),Made Shot,Jump Shot,25190.0,h,False,DAL,184
452,641,0,111,90,Spurs Timeout: Regular (Reg.5 Short 0),Timeout,Regular,25210.0,v,True,SAS,185
453,642,1610612742,111,90,SUB: Hardy FOR Grimes,Substitution,,25210.0,h,False,SAS,185
454,643,1610612742,111,90,SUB: Marshall FOR Thompson,Substitution,,25210.0,h,False,SAS,185
455,644,1610612759,111,90,SUB: Mamukelashvili FOR Wembanyama,Substitution,,25210.0,v,False,SAS,185
456,645,1610612759,111,90,SUB: Castle FOR Paul,Substitution,,25210.0,v,False,SAS,185
457,646,1610612759,111,90,SUB: Wesley FOR Sochan,Substitution,,25210.0,v,False,SAS,185
458,647,1610612759,111,90,SUB: Bassey FOR Champagnie,Substitution,,25210.0,v,False,SAS,185
459,648,1610612759,111,90,SUB: Branham FOR Barnes,Substitution,,25210.0,v,False,SAS,185
460,656,1610612742,111,90,Dončić S.FOUL (P3.PN) (J.Tiven),Foul,Shooting,25400.0,h,False,SAS,185
461,658,1610612759,111,91,Wesley Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,25400.0,v,False,SAS,185
462,659,1610612759,111,92,Wesley Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,25400.0,v,False,SAS,185
463,660,1610612759,111,92,Mamukelashvili S.FOUL (P1.T3) (R.Mott),Foul,Shooting,25530.0,v,True,DAL,186
464,662,1610612742,112,92,Lively II Free Throw 1 of 2 (13 PTS),Free Throw,Free Throw 1 of 2,25530.0,h,False,DAL,186
465,663,1610612742,112,92,MISS Lively II Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,25530.0,h,False,DAL,186
466,664,1610612759,112,92,Mamukelashvili REBOUND (Off:0 Def:1),Rebound,Unknown,25560.0,v,True,SAS,187
467,665,1610612759,112,94,Castle 5' Driving Floating Bank Jump Shot (4 PTS),Made Shot,Driving Floating Bank Jump Shot,25610.0,v,False,SAS,187
468,666,1610612742,112,94,Lively II S.FOUL (P3.PN) (R.Mott),Foul,Shooting,25610.0,h,False,SAS,187
469,668,1610612759,112,95,Castle Free Throw 1 of 1 (5 PTS),Free Throw,Free Throw 1 of 1,25610.0,v,False,SAS,187
470,669,1610612742,114,95,Lively II 2' Alley Oop Dunk (15 PTS) (Marshall 3 AST),Made Shot,Alley Oop Dunk Shot,25700.0,h,True,DAL,188
471,671,1610612759,114,95,MISS Branham 3PT Jump Shot,Missed Shot,Jump Shot,25850.0,v,True,SAS,189
472,672,1610612759,114,95,Castle REBOUND (Off:1 Def:1),Rebound,Unknown,25870.0,v,False,SAS,189
473,673,1610612759,114,98,Branham 3PT Jump Shot (3 PTS) (Castle 3 AST),Made Shot,Jump Shot,26000.0,v,False,SAS,189
474,675,1610612759,114,98,Castle S.FOUL (P3.T4) (J.Goldenberg),Foul,Shooting,26140.0,v,True,DAL,190
475,677,1610612742,115,98,Dončić Free Throw 1 of 2 (27 PTS),Free Throw,Free Throw 1 of 2,26140.0,h,False,DAL,190
476,678,1610612742,116,98,Dončić Free Throw 2 of 2 (28 PTS),Free Throw,Free Throw 2 of 2,26140.0,h,False,DAL,190
477,679,1610612742,116,98,Lively II S.FOUL (P4.PN) (J.Goldenberg),Foul,Shooting,26310.0,h,True,SAS,191
478,681,1610612759,116,99,Castle Free Throw 1 of 2 (6 PTS),Free Throw,Free Throw 1 of 2,26310.0,v,False,SAS,191
479,682,1610612759,116,99,MISS Castle Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,26310.0,v,False,SAS,191
480,683,1610612742,116,99,Lively II REBOUND (Off:4 Def:6),Rebound,Unknown,26330.0,h,True,DAL,192
481,684,1610612742,116,99,MISS Marshall 2' Running Layup,Missed Shot,Running Layup Shot,26380.0,h,False,DAL,192
482,684,1610612759,116,99,Bassey BLOCK (1 BLK),,,26380.0,v,False,DAL,192
483,686,1610612759,116,99,Mamukelashvili REBOUND (Off:0 Def:2),Rebound,Unknown,26410.0,v,True,SAS,193
484,687,1610612759,116,101,Branham 14' Pullup Jump Shot (5 PTS),Made Shot,Pullup Jump shot,26510.0,v,False,SAS,193
485,689,1610612742,116,101,Dončić Bad Pass Turnover (P4.T9),Turnover,Bad Pass,26670.0,h,True,DAL,194
486,689,1610612759,116,101,Bassey STEAL (1 STL),,,26670.0,v,True,SAS,195
487,691,1610612759,116,103,Wesley 2' Running Reverse Layup (4 PTS) (Castle 4 AST),Made Shot,Running Reverse Layup Shot,26710.0,v,False,SAS,195
488,693,1610612742,116,103,MISS Dončić 27' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,26910.0,h,True,DAL,196
489,694,1610612759,116,103,Mamukelashvili REBOUND (Off:0 Def:3),Rebound,Unknown,26910.0,v,True,SAS,197
490,695,1610612759,116,103,Mamukelashvili Traveling Turnover (P1.T19),Turnover,Traveling,27030.0,v,False,SAS,197
491,696,1610612742,116,103,SUB: Dinwiddie FOR Dončić,Substitution,,27030.0,h,True,DAL,198
492,698,1610612742,116,103,MISS Hardy 28' 3PT Jump Shot,Missed Shot,Jump Shot,27150.0,h,False,DAL,198
493,699,1610612759,116,103,Branham REBOUND (Off:0 Def:1),Rebound,Unknown,27220.0,v,True,SAS,199
494,700,1610612759,116,105,Wesley Layup (6 PTS) (Bassey 1 AST),Made Shot,Layup Shot,27320.0,v,False,SAS,199
495,702,1610612742,116,105,MISS Hardy 12' Step Back Jump Shot,Missed Shot,Step Back Jump shot,27550.0,h,True,DAL,200
496,703,1610612742,116,105,Hardy REBOUND (Off:1 Def:0),Rebound,Unknown,27590.0,h,False,DAL,200
497,704,1610612742,116,105,MISS Washington 2' Driving Layup,Missed Shot,Driving Layup Shot,27610.0,h,False,DAL,200
498,705,1610612742,116,105,Washington REBOUND (Off:2 Def:3),Rebound,Unknown,27610.0,h,False,DAL,200
499,706,1610612742,118,105,Washington Tip Dunk Shot (11 PTS),Made Shot,Tip Dunk Shot,27610.0,h,False,DAL,200
500,707,1610612759,118,105,MISS Castle 27' 3PT Jump Shot,Missed Shot,Jump Shot,27720.0,v,True,SAS,201
501,708,1610612742,118,105,Lively II REBOUND (Off:4 Def:7),Rebound,Unknown,27750.0,h,True,DAL,202
502,709,0,118,105,MAVERICKS Timeout: Regular (Full 4 Short 0),Timeout,Regular,27780.0,h,False,DAL,202
503,710,1610612742,118,105,SUB: Powell FOR Hardy,Substitution,,27780.0,h,False,DAL,202
504,711,1610612742,118,105,SUB: Grimes FOR Lively II,Substitution,,27780.0,h,False,DAL,202
505,712,1610612742,118,105,SUB: Prosper FOR Washington,Substitution,,27780.0,h,False,DAL,202
506,716,1610612742,118,105,MISS Grimes 3' Driving Layup,Missed Shot,Driving Layup Shot,27960.0,h,False,DAL,202
507,717,1610612759,118,105,Bassey REBOUND (Off:0 Def:1),Rebound,Unknown,27980.0,v,True,SAS,203
508,718,1610612759,118,107,Castle 1' Running Alley Oop Layup Shot (8 PTS) (Wesley 2 AST),Made Shot,Running Alley Oop Layup Shot,28010.0,v,False,SAS,203
509,720,1610612742,118,107,MISS Marshall 4' Driving Layup,Missed Shot,Driving Layup Shot,28080.0,h,True,DAL,204
510,721,1610612742,118,107,Powell REBOUND (Off:1 Def:0),Rebound,Unknown,28090.0,h,False,DAL,204
511,722,1610612742,120,107,Powell Tip Layup Shot (2 PTS),Made Shot,Tip Layup Shot,28090.0,h,False,DAL,204
512,723,1610612759,120,107,MISS Branham 24' 3PT Jump Shot,Missed Shot,Jump Shot,28209.0,v,True,SAS,205
513,724,1610612759,120,107,Castle REBOUND (Off:2 Def:1),Rebound,Unknown,28236.0,v,False,SAS,205
514,725,1610612759,120,109,Branham 1' Cutting Layup Shot (7 PTS) (Castle 5 AST),Made Shot,Cutting Layup Shot,28252.0,v,False,SAS,205
515,727,1610612742,120,109,MISS Grimes 2' Driving Layup,Missed Shot,Driving Layup Shot,28475.0,h,True,DAL,206
516,727,1610612759,120,109,Mamukelashvili BLOCK (1 BLK),,,28475.0,v,False,DAL,206
517,729,1610612759,120,109,Branham REBOUND (Off:0 Def:2),Rebound,Unknown,28509.0,v,True,SAS,207
518,730,1610612759,120,109,MISS Wesley 4' Running Reverse Layup,Missed Shot,Running Reverse Layup Shot,28532.0,v,False,SAS,207
519,731,1610612742,120,109,Dinwiddie REBOUND (Off:0 Def:1),Rebound,Unknown,28559.0,h,True,DAL,208
520,732,0,120,109,MAVERICKS Turnover: Shot Clock (T#10),Turnover,Shot Clock Turnover,28778.0,h,False,DAL,208
521,733,0,120,109,End of 4th Period (9:55 PM EST),period,end,28800.0,,True,SAS,209
